test_name,scene,variable,value,render_mode,N,K,styles_per_object,mean_cpu_ms,median_cpu_ms,p95_cpu_ms,p99_cpu_ms,max_cpu_ms,std_cpu_ms,mean_gpu_ms,median_gpu_ms,p95_gpu_ms,p99_gpu_ms,max_gpu_ms,std_gpu_ms
OverlapScaling_Obj500,TestScene_Spawner,Overlap,40,GPU,1,1,1,8.094733,7.825063,9.285474,9.939041,11.994125,0.656936,5.376069,5.265895,6.889089,7.347813,8.364791,0.822241
OverlapScaling_Obj500,TestScene_Spawner,Overlap,40,Tiling,1,1,1,13.325625,13.310876,14.433896,14.844718,15.662292,0.822137,13.894980,13.916813,14.998729,15.291542,15.508416,0.837927
OverlapScaling_Obj500,TestScene_Spawner,Overlap,60,Fullscreen,1,1,1,6.033399,5.803646,7.180802,7.894293,9.814792,0.678824,3.716836,3.552604,5.271314,6.011990,7.176458,0.831429
OverlapScaling_Obj500,TestScene_Spawner,Overlap,60,CPU,1,1,1,9.643624,9.376750,11.096790,12.317225,13.754333,0.792578,5.947039,6.056917,7.832289,7.987200,8.194625,1.219705
OverlapScaling_Obj500,TestScene_Spawner,Overlap,60,GPU,1,1,1,6.463875,6.316542,7.640041,8.314935,9.344583,0.506297,3.917643,3.668833,5.686231,6.637922,7.577416,0.869652
OverlapScaling_Obj500,TestScene_Spawner,Overlap,60,Tiling,1,1,1,13.526954,13.524688,15.042650,15.479826,15.782875,0.898702,13.999683,13.999937,15.525866,15.924876,16.026875,0.910446
OverlapScaling_Obj500,TestScene_Spawner,Overlap,80,Fullscreen,1,1,1,5.303209,5.318250,5.888048,6.229559,7.705584,0.371701,3.173004,3.121167,4.654673,5.237901,6.242000,0.772406
OverlapScaling_Obj500,TestScene_Spawner,Overlap,80,CPU,1,1,1,9.352424,9.184730,10.807171,12.031873,17.121792,0.833991,5.031519,4.952875,6.324691,6.915770,7.020916,0.678777
OverlapScaling_Obj500,TestScene_Spawner,Overlap,80,GPU,1,1,1,5.723802,5.607438,6.511181,7.617672,9.800333,0.469824,3.474372,3.439916,4.966654,5.595330,6.635708,0.850508
OverlapScaling_Obj500,TestScene_Spawner,Overlap,80,Tiling,1,1,1,13.407533,12.477000,17.844700,18.022951,18.080416,2.541485,13.812997,12.858271,18.407156,18.550282,18.643249,2.601200
OverlapScaling_Obj500,TestScene_Spawner,Overlap,100,Fullscreen,1,1,1,3.920188,3.997542,4.328829,4.626283,5.696292,0.303802,2.705878,2.574604,3.883264,4.304056,4.767333,0.592926
OverlapScaling_Obj500,TestScene_Spawner,Overlap,100,CPU,1,1,1,7.979148,7.802063,9.592219,10.624172,11.402833,0.804583,4.880412,4.758958,6.589165,7.040900,7.615833,0.952573
OverlapScaling_Obj500,TestScene_Spawner,Overlap,100,GPU,1,1,1,4.162775,4.093041,4.573140,5.707130,7.433458,0.378078,2.926913,2.753541,4.042571,4.310949,5.545666,0.532760
OverlapScaling_Obj500,TestScene_Spawner,Overlap,100,Tiling,1,1,1,11.464268,11.317250,14.143888,14.618865,15.040000,1.498514,11.723444,11.560375,14.489010,14.948953,15.382708,1.540230
OverlapScaling_Obj500,TestScene_Spawner,Overlap,0,Fullscreen,32,32,32,29.959842,29.966042,30.443641,30.634709,32.423375,0.330552,80.532611,80.419250,82.200460,83.733677,84.670250,0.975857
OverlapScaling_Obj500,TestScene_Spawner,Overlap,0,GPU,32,32,32,30.151196,30.163729,30.586633,30.738475,30.968584,0.280557,80.612265,80.388708,83.009916,85.111584,85.596791,1.216923
OverlapScaling_Obj500,TestScene_Spawner,Overlap,0,Tiling,32,32,32,36.898830,36.898250,37.257208,37.663122,39.887958,0.343459,55.462719,55.520896,55.807519,55.911698,56.733625,0.275844
OverlapScaling_Obj500,TestScene_Spawner,Overlap,20,Fullscreen,32,32,32,23.648606,23.638604,24.053594,24.194823,24.372042,0.271966,62.543870,62.488416,63.941966,65.015851,66.055250,0.954682
OverlapScaling_Obj500,TestScene_Spawner,Overlap,20,GPU,32,32,32,27.268275,27.271188,28.553921,28.974841,52.589833,1.636919,72.578664,72.334375,76.345585,77.979391,78.812499,2.594408
OverlapScaling_Obj500,TestScene_Spawner,Overlap,20,Tiling,32,32,32,27.470655,27.464312,27.696024,27.806509,27.893333,0.131593,39.754637,39.737479,40.002418,40.133889,40.192041,0.123048
OverlapScaling_Obj500,TestScene_Spawner,Overlap,40,Fullscreen,32,32,32,19.093812,19.073334,19.735561,19.928033,20.017542,0.403815,50.286160,50.246770,51.202608,52.140261,52.518749,0.515201
OverlapScaling_Obj500,TestScene_Spawner,Overlap,40,GPU,32,32,32,24.732169,24.731208,25.033137,25.183236,47.317250,1.253005,65.341504,65.431062,66.508835,67.740093,69.036541,1.716610
OverlapScaling_Obj500,TestScene_Spawner,Overlap,40,Tiling,32,32,32,21.834429,21.743229,23.237171,23.455295,23.995917,0.985230,29.712930,29.569000,31.673960,31.922403,32.318916,1.348966
OverlapScaling_Obj500,TestScene_Spawner,Overlap,60,Fullscreen,32,32,32,16.516707,16.516729,16.950240,17.104005,17.346792,0.282389,43.332375,43.334166,44.374188,44.789394,46.009333,0.660212
OverlapScaling_Obj500,TestScene_Spawner,Overlap,60,GPU,32,32,32,23.953813,24.022646,24.473498,24.621832,26.701375,0.386391,63.384381,63.430063,65.040526,65.905288,66.990541,1.133276
OverlapScaling_Obj500,TestScene_Spawner,Overlap,60,Tiling,32,32,32,15.503676,15.586709,15.870857,15.940366,16.456125,0.392865,19.322346,19.371104,19.836462,19.901043,19.974583,0.421204
OverlapScaling_Obj500,TestScene_Spawner,Overlap,80,Fullscreen,32,32,32,14.531306,14.640230,15.127960,15.401759,15.663583,0.527908,37.995928,38.073771,39.527194,40.008455,40.870249,0.934301
OverlapScaling_Obj500,TestScene_Spawner,Overlap,80,GPU,32,32,32,23.141128,23.148813,23.627648,23.837138,43.570083,1.638503,60.935259,61.011249,62.522539,63.587188,64.618208,1.804982
OverlapScaling_Obj500,TestScene_Spawner,Overlap,80,Tiling,32,32,32,12.290187,12.501022,13.200775,13.369030,14.850583,0.779207,13.889942,14.117937,14.787250,14.911995,15.033749,0.793801
OverlapScaling_Obj500,TestScene_Spawner,Overlap,100,Fullscreen,32,32,32,12.905402,13.104625,13.699931,13.923277,14.118833,0.617763,33.671981,33.504979,35.660454,36.236164,36.683708,1.068294
OverlapScaling_Obj500,TestScene_Spawner,Overlap,100,GPU,32,32,32,34.690669,34.045834,37.451835,37.729273,65.773624,2.869173,94.958009,93.690958,102.468724,103.236122,104.016208,4.629757
OverlapScaling_Obj500,TestScene_Spawner,Overlap,100,Tiling,32,32,32,10.328042,10.481834,11.284208,11.460265,12.735541,0.808755,10.819260,10.986313,11.796401,11.927679,12.044750,0.798446
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,0,Fullscreen,1,1,1,54.481508,54.091875,60.399221,61.493776,61.813042,3.962979,159.092357,158.192729,177.161200,179.591221,182.377708,11.759038
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,0,CPU,1,1,1,54.232683,53.983604,59.447189,60.333369,60.546375,2.639420,157.511698,156.572229,173.397139,176.386013,177.652999,7.892252
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,0,GPU,1,1,1,50.483041,50.261416,52.876907,53.603609,53.822708,0.965862,146.542807,146.012250,153.391930,155.445979,156.205250,2.887595
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,0,Tiling,1,1,1,56.341273,55.960042,58.145825,58.596050,62.909167,1.009698,99.086411,98.449520,102.130296,102.796482,102.970250,1.633599
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,20,Fullscreen,1,1,1,36.665652,36.664125,37.305832,37.475940,37.794458,0.393042,106.378733,106.407687,108.994204,109.459638,109.686041,1.473552
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,20,CPU,1,1,1,37.004291,36.815750,38.331663,38.575733,39.752125,0.653212,106.770064,106.324104,111.199599,112.423243,113.146666,2.123629
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,20,GPU,1,1,1,37.699008,37.302708,40.693400,41.414241,41.743166,1.147986,108.628525,107.487708,117.749899,120.037331,121.405000,3.413695
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,20,Tiling,1,1,1,44.712385,44.652625,45.664687,45.861969,46.375083,0.542648,77.004865,76.854624,78.544179,78.847342,78.947125,0.895594
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,40,Fullscreen,1,1,1,27.520302,27.497542,28.034860,28.220083,29.098375,0.333983,78.640191,78.707021,80.248426,80.661635,81.982166,1.110993
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,40,CPU,1,1,1,27.613536,27.589042,28.049300,28.273013,29.255417,0.298071,78.154569,78.036000,80.335627,81.414769,81.645250,1.233443
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,40,GPU,1,1,1,27.659344,27.646938,28.393358,28.507598,29.301500,0.445644,78.751847,78.705333,80.932381,81.379155,82.550166,1.550863
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,40,Tiling,1,1,1,35.333244,35.034021,36.933590,37.356171,45.612250,0.999064,59.044566,58.459499,61.699379,62.063019,62.385333,1.309185
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,60,Fullscreen,1,1,1,19.939703,19.453771,22.546208,23.532389,25.794500,1.154739,56.002075,54.675896,63.449431,65.333973,66.880999,3.259830
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,60,CPU,1,1,1,19.807920,19.760438,20.425782,20.573045,23.771917,0.436466,55.417523,55.222416,57.313445,58.066240,59.272958,1.179595
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,60,GPU,1,1,1,20.061829,20.064292,20.364793,20.468162,24.351792,0.349173,56.056750,56.117979,57.485483,58.525605,59.071375,0.909217
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,60,Tiling,1,1,1,27.078388,27.072333,28.228652,28.369360,34.462166,0.956470,43.234204,43.162500,45.036549,45.144296,45.338416,1.144631
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,80,Fullscreen,1,1,1,13.629956,13.418271,15.893638,16.072270,18.277708,1.186521,37.399071,36.710542,43.742285,44.417111,44.793458,3.000060
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,80,CPU,1,1,1,13.332275,13.560729,13.872335,14.112806,15.034542,0.595318,36.426781,36.218938,37.854802,39.177104,40.289916,0.980950
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,80,GPU,1,1,1,13.666991,13.903980,14.217525,14.463167,21.417083,0.875051,37.420551,37.566145,39.449392,40.322365,40.942125,1.364248
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,80,Tiling,1,1,1,19.123604,19.074730,19.687958,19.888723,21.739458,0.309211,28.392361,28.328437,29.185145,29.484804,29.679500,0.354216
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,100,Fullscreen,1,1,1,7.481826,7.033771,8.380619,8.599594,15.260666,0.828595,19.830159,19.791958,21.518739,22.292712,22.545124,1.079555
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,100,CPU,1,1,1,7.225409,6.775354,8.089835,8.298127,9.398791,0.675819,19.047626,18.918395,20.434475,21.090248,21.697874,0.852164
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,100,GPU,1,1,1,7.552514,7.133334,8.492404,8.590767,9.313167,0.692767,20.005380,19.908646,21.518774,22.122724,22.778874,0.942593
OverlapScaling_Obj500_Heavy,TestScene_Spawner,Overlap,100,Tiling,1,1,1,13.701853,13.899688,14.226360,14.393043,20.741584,0.743074,18.211959,18.365562,18.839344,18.977170,19.241958,0.581973
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,0,Fullscreen,32,32,32,13.479502,13.712708,14.059429,14.263423,14.415959,0.618285,36.750926,36.562458,38.203166,39.337622,39.632250,0.978445
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,0,CPU,32,32,32,9.958414,10.465854,10.620219,10.760514,10.899375,0.692132,25.693307,25.907979,27.116952,27.696228,27.959625,0.814704
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,0,GPU,32,32,32,9.908644,10.418271,10.602995,10.709356,11.481625,0.705423,26.462238,26.674020,27.509764,28.373490,28.697583,0.809990
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,0,Tiling,32,32,32,17.469633,17.464979,17.612513,17.776216,20.269167,0.240084,24.321771,24.318792,24.436822,24.550676,24.647749,0.097311
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,20,Fullscreen,32,32,32,13.292852,13.551104,13.897885,14.100573,16.974750,0.708364,36.355677,36.216854,38.269576,38.950040,39.786999,1.127964
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,20,CPU,32,32,32,9.691777,10.209167,10.404887,10.580758,11.561875,0.719805,25.118508,25.233875,26.499387,26.774634,27.679249,0.803321
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,20,GPU,32,32,32,9.625299,10.132584,10.382162,10.977150,12.208292,0.755156,25.866489,25.990458,27.519443,27.831371,28.029749,0.937338
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,20,Tiling,32,32,32,16.174117,16.219750,16.361131,16.451107,18.827875,0.324108,21.701343,21.743000,21.871770,21.956336,22.047249,0.280674
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,40,Fullscreen,32,32,32,13.410785,13.177479,13.337119,13.586488,304.547916,13.063787,34.970820,34.639437,36.411275,37.401461,40.929874,1.217612
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,40,CPU,32,32,32,9.430983,9.971104,10.150567,10.298665,11.554833,0.729830,24.265013,24.535374,25.215480,25.695003,25.898749,0.749202
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,40,GPU,32,32,32,9.405712,9.890708,10.168131,10.342542,10.728500,0.708960,25.073591,25.283896,26.396773,27.048073,27.343750,0.889085
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,40,Tiling,32,32,32,14.844254,15.028917,15.250543,15.834108,18.230000,0.587003,19.048071,19.238666,19.418663,19.575206,21.107124,0.534328
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,60,Fullscreen,32,32,32,12.563282,12.880605,13.035327,13.124776,13.256709,0.616440,34.176076,33.855437,35.560791,36.198081,37.596625,0.799810
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,60,CPU,32,32,32,9.381190,9.851271,10.190213,10.323253,10.499083,0.711152,24.141304,24.347625,25.218087,25.609407,25.871874,0.787798
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,60,GPU,32,32,32,9.112914,9.587021,9.953013,10.056574,10.135833,0.703939,24.346450,24.510166,25.834695,26.559391,26.760499,0.921257
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,60,Tiling,32,32,32,13.652996,13.899438,14.009479,14.077128,14.296792,0.557480,16.531181,16.777083,16.855654,16.941966,17.136999,0.552595
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,80,Fullscreen,32,32,32,12.294891,12.611646,12.778612,12.996365,13.185292,0.609389,33.421594,33.158896,34.815693,35.247233,36.594499,0.772974
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,80,CPU,32,32,32,8.988600,9.478375,9.782475,9.900533,13.142917,0.740973,23.004336,23.220937,24.111894,24.829083,25.271499,0.843684
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,80,GPU,32,32,32,8.914261,9.368625,9.735843,9.824089,9.940541,0.693309,23.681954,23.848999,24.956229,25.866618,26.056666,0.918576
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,80,Tiling,32,32,32,12.449759,12.757104,12.917188,13.100254,13.562541,0.597411,14.003427,14.334062,14.465059,14.570225,14.923500,0.622462
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,100,Fullscreen,32,32,32,11.996162,12.329896,12.532031,12.669841,13.191792,0.632593,32.603767,32.345812,34.008785,34.885609,35.781166,0.720058
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,100,CPU,32,32,32,8.814086,9.274375,9.657265,9.813790,11.124542,0.714012,22.553037,22.757687,23.700402,24.056834,24.417125,0.838345
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,100,GPU,32,32,32,8.677362,9.108062,9.591885,9.707994,9.803666,0.706804,22.984026,23.034416,24.381739,24.938608,25.857333,0.888304
OcclusionScaling_SameStyle_Obj10_Cov50,TestScene_Occlusion,Coverage,100,Tiling,32,32,32,11.226485,11.623104,11.761217,11.827911,12.842584,0.643293,11.415861,11.838666,11.949823,12.093516,12.236874,0.666601
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,0,Fullscreen,1,1,1,3.638281,3.365292,4.784565,4.857305,4.958750,0.582271,8.823769,9.096458,10.018741,10.359080,10.650166,0.756585
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,0,CPU,1,1,1,3.616488,3.381750,4.822185,4.957599,5.645291,0.608623,8.700649,9.090937,9.656385,9.871576,10.104791,0.813521
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,0,GPU,1,1,1,3.653258,3.411792,4.832355,5.055016,6.069583,0.610082,8.804535,9.046125,10.013376,10.433708,10.788750,0.807033
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,0,Tiling,1,1,1,9.593616,10.109042,10.297560,10.518510,10.983500,0.708937,10.021346,10.573146,10.768479,10.947099,11.168416,0.725368
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,20,Fullscreen,1,1,1,4.130679,3.849521,5.276143,5.555440,6.793584,0.655128,10.129082,10.419271,10.853481,10.956654,11.326708,0.686170
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,20,CPU,1,1,1,4.177206,3.860250,5.364250,5.864222,8.919125,0.715699,9.514079,9.842667,11.167351,11.286910,11.607083,1.730201
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,20,GPU,1,1,1,4.303042,3.972667,5.478109,6.331332,7.662667,0.723371,8.981873,9.263063,10.473898,10.657986,10.855041,1.273069
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,20,Tiling,1,1,1,9.946774,10.420229,10.707866,11.028282,12.010083,0.723241,10.329774,10.833521,11.118509,11.254056,11.329666,0.728525
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,40,Fullscreen,1,1,1,4.714446,4.399334,5.839563,5.933053,6.387458,0.666940,11.873956,12.002125,12.782556,13.043512,13.222958,0.636611
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,40,CPU,1,1,1,4.577803,4.255542,5.649052,5.761236,6.228041,0.627089,11.313963,11.542771,12.088228,12.349766,12.557708,0.662056
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,40,GPU,1,1,1,4.748403,4.382855,5.903004,6.287145,8.172667,0.701698,11.860585,11.956729,12.892075,13.222741,13.291583,0.700677
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,40,Tiling,1,1,1,10.223749,10.701542,10.834035,10.910509,11.250458,0.669765,10.560668,11.070229,11.182641,11.271191,11.371666,0.696952
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,60,Fullscreen,1,1,1,5.147230,4.797584,6.241313,6.356366,7.828375,0.691315,13.184777,13.196333,14.399650,14.594246,14.828999,0.807927
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,60,CPU,1,1,1,5.193169,4.774709,6.442420,6.584409,7.590667,0.734139,13.099657,13.080500,14.154149,14.424677,14.603374,0.799057
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,60,GPU,1,1,1,5.173327,4.816251,6.310550,6.429516,6.560000,0.676365,13.139352,13.077249,14.383383,14.575401,15.058374,0.724039
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,60,Tiling,1,1,1,10.601260,11.053625,11.216560,11.297368,11.460250,0.679575,10.905534,11.392292,11.526515,11.621900,11.674999,0.713224
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,80,Fullscreen,1,1,1,5.898855,5.480334,6.978902,7.107271,7.354917,0.701326,15.085038,15.015146,16.203843,16.678679,17.892874,0.637338
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,80,CPU,1,1,1,5.759995,5.361208,6.874522,7.081018,8.057207,0.721319,14.549331,14.423416,15.551330,16.544873,18.034250,0.701073
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,80,GPU,1,1,1,5.773791,5.399938,6.899924,7.042387,9.101917,0.727212,14.910745,14.968583,15.763917,16.338079,17.159916,0.682761
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,80,Tiling,1,1,1,10.933357,11.367562,11.528965,11.598620,11.784791,0.666204,11.202017,11.661833,11.817041,11.896138,12.106208,0.695114
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,100,Fullscreen,1,1,1,6.349711,5.813208,9.896523,11.837323,13.622042,1.803209,15.495752,15.552104,18.185520,19.892251,22.535500,1.822483
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,100,CPU,1,1,1,6.195912,5.827063,7.192783,8.405531,8.879500,0.719381,14.868051,15.328270,16.853739,17.366619,18.109791,1.981246
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,100,GPU,1,1,1,6.221805,5.840563,7.309948,7.443613,7.844375,0.713913,15.997108,15.888458,17.384579,18.096160,18.761958,0.734819
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,100,Tiling,1,1,1,11.259304,11.664021,11.831382,12.093385,14.800042,0.723116,11.455963,11.886229,12.035360,12.140789,12.354874,0.684036
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,0,Fullscreen,32,32,32,14.684537,14.792021,15.282246,15.435848,15.648625,0.522601,39.964800,39.957417,41.939566,43.075954,43.282833,1.078899
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,0,CPU,32,32,32,12.544664,12.605958,13.922984,15.098530,16.115917,0.823478,16.606153,11.887625,27.000391,27.858401,28.243249,7.062251
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,0,GPU,32,32,32,10.805813,11.230959,11.485603,11.540661,11.618583,0.701421,28.780288,28.764916,29.588899,30.481966,30.975166,0.516487
OcclusionScaling_SameStyle_Obj50_Cov50,TestScene_Occlusion,Coverage,0,Tiling,32,32,32,17.495872,17.496208,17.617417,17.693046,19.161916,0.148579,24.349980,24.353895,24.451650,24.520856,24.649875,0.105163
